id,name,mw_exact,sf,+H,+Na,+K
SLM:000055971,PA(48:10),851.143005,C51H79O8P,851.55853294,873.54047719,889.5144144
SLM:000055972,PA(48:11),849.127075,C51H77O8P,849.54288288,871.52482712,887.49876433
SLM:000055973,PA(48:12),847.111328,C51H75O8P,847.52723281,869.50917706,885.48311427
SLM:000055974,PA(48:2),867.270081,C51H95O8P,867.68373345,889.6656777,905.63961491
SLM:000055975,PA(48:3),865.254211,C51H93O8P,865.66808339,887.65002764,903.62396485
SLM:000055976,PA(48:4),863.238281,C51H91O8P,863.65243332,885.63437757,901.60831478
SLM:000055977,PA(48:5),861.222412,C51H89O8P,861.63678326,883.61872751,899.59266472
SLM:000055978,PA(48:6),859.206482,C51H87O8P,859.6211332,881.60307744,897.57701465
SLM:000055979,PA(48:7),857.190674,C51H85O8P,857.60548313,879.58742738,895.56136459
SLM:000055980,PA(48:8),855.174805,C51H83O8P,855.58983307,877.57177732,893.54571453
SLM:000055981,PA(48:9),853.158875,C51H81O8P,853.574183,875.55612725,891.53006446
SLM:000055982,PA(49:0),885.328430,C52H101O8P,885.73068364,907.71262789,923.6865651
SLM:000055983,PA(49:4),877.264893,C52H93O8P,877.66808339,899.65002764,915.62396485
SLM:000055984,PA(49:5),875.249023,C52H91O8P,875.65243332,897.63437757,913.60831478
SLM:000055985,PA(49:6),873.233093,C52H89O8P,873.63678326,895.61872751,911.59266472
SLM:000055986,PA(4:0),254.132294,C7H11O8P,255.02643076,277.00837501,292.98231222
SLM:000055987,PA(50:0),899.354980,C53H103O8P,899.74633371,921.72827796,937.70221517
SLM:000055988,PA(50:1),897.339111,C53H101O8P,897.73068364,919.71262789,935.6865651
SLM:000055989,PA(50:10),879.196228,C53H83O8P,879.58983307,901.57177732,917.54571453
SLM:000055990,PA(50:11),877.180298,C53H81O8P,877.574183,899.55612725,915.53006446
SLM:000055991,PA(50:12),875.164429,C53H79O8P,875.55853294,897.54047719,913.5144144
SLM:000055992,PA(50:2),895.323181,C53H99O8P,895.71503358,917.69697783,933.67091504
SLM:000055993,PA(50:3),893.307312,C53H97O8P,893.69938352,915.68132776,931.65526497
SLM:000055994,PA(50:4),891.291504,C53H95O8P,891.68373345,913.6656777,929.63961491
SLM:000055995,PA(50:5),889.275574,C53H93O8P,889.66808339,911.65002764,927.62396485
SLM:000055996,PA(50:6),887.259705,C53H91O8P,887.65243332,909.63437757,925.60831478
SLM:000055997,PA(50:7),885.243774,C53H89O8P,885.63678326,907.61872751,923.59266472
SLM:000055998,PA(50:8),883.227905,C53H87O8P,883.6211332,905.60307744,921.57701465
SLM:000055999,PA(50:9),881.212097,C53H85O8P,881.60548313,903.58742738,919.56136459
SLM:000056000,PA(51:0),913.381592,C54H105O8P,913.76198377,935.74392802,951.71786523
SLM:000056001,PA(51:4),905.317993,C54H97O8P,905.69938352,927.68132776,943.65526497
SLM:000056002,PA(51:5),903.302185,C54H95O8P,903.68373345,925.6656777,941.63961491
SLM:000056003,PA(51:6),901.286316,C54H93O8P,901.66808339,923.65002764,939.62396485
SLM:000056004,PA(52:0),927.408081,C55H107O8P,927.77763384,949.75957808,965.73351529
SLM:000056005,PA(52:1),925.392273,C55H105O8P,925.76198377,947.74392802,963.71786523
SLM:000056006,PA(52:10),907.249329,C55H87O8P,907.6211332,929.60307744,945.57701465
SLM:000056007,PA(52:11),905.233521,C55H85O8P,905.60548313,927.58742738,943.56136459
SLM:000056008,PA(52:12),903.217590,C55H83O8P,903.58983307,925.57177732,941.54571453
SLM:000056009,PA(52:2),923.376404,C55H103O8P,923.74633371,945.72827796,961.70221517
SLM:000056010,PA(52:3),921.360474,C55H101O8P,921.73068364,943.71262789,959.6865651
SLM:000056011,PA(52:4),919.344604,C55H99O8P,919.71503358,941.69697783,957.67091504
SLM:000056012,PA(52:5),917.328674,C55H97O8P,917.69938352,939.68132776,955.65526497
SLM:000056013,PA(52:6),915.312927,C55H95O8P,915.68373345,937.6656777,953.63961491
SLM:000056014,PA(52:7),913.296997,C55H93O8P,913.66808339,935.65002764,951.62396485
SLM:000056015,PA(52:8),911.281128,C55H91O8P,911.65243332,933.63437757,949.60831478
SLM:000056016,PA(52:9),909.265198,C55H89O8P,909.63678326,931.61872751,947.59266472
SLM:000056017,PA(53:4),933.371216,C56H101O8P,933.73068364,955.71262789,971.6865651
SLM:000056018,PA(53:5),931.355286,C56H99O8P,931.71503358,953.69697783,969.67091504
SLM:000056019,PA(53:6),929.339417,C56H97O8P,929.69938352,951.68132776,967.65526497
SLM:000056020,PA(54:0),955.461304,C57H111O8P,955.80893396,977.79087821,993.76481542
SLM:000056021,PA(54:1),953.445374,C57H109O8P,953.7932839,975.77522815,991.74916536
SLM:000056022,PA(54:10),935.302490,C57H91O8P,935.65243332,957.63437757,973.60831478
SLM:000056023,PA(54:11),933.286621,C57H89O8P,933.63678326,955.61872751,971.59266472
SLM:000056024,PA(54:12),931.270691,C57H87O8P,931.6211332,953.60307744,969.57701465
SLM:000056025,PA(54:4),947.397827,C57H103O8P,947.74633371,969.72827796,985.70221517
SLM:000056026,PA(54:5),945.381897,C57H101O8P,945.73068364,967.71262789,983.6865651
SLM:000056027,PA(54:6),943.366028,C57H99O8P,943.71503358,965.69697783,981.67091504
SLM:000056028,PA(54:7),941.350098,C57H97O8P,941.69938352,963.68132776,979.65526497
SLM:000056029,PA(54:8),939.334290,C57H95O8P,939.68373345,961.6656777,977.63961491
SLM:000056030,PA(54:9),937.318420,C57H93O8P,937.66808339,959.65002764,975.62396485
SLM:000056031,PA(55:4),961.424377,C58H105O8P,961.76198377,983.74392802,999.71786523
SLM:000056032,PA(55:5),959.408508,C58H103O8P,959.74633371,981.72827796,997.70221517
SLM:000056033,PA(55:6),957.392578,C58H101O8P,957.73068364,979.71262789,995.6865651
SLM:000056034,PA(56:0),983.514526,C59H115O8P,983.84023409,1005.82217834,1021.79611555
SLM:000056035,PA(56:1),981.498596,C59H113O8P,981.82458403,1003.80652828,1019.78046549
SLM:000056036,PA(56:10),963.355713,C59H95O8P,963.68373345,985.6656777,1001.63961491
SLM:000056037,PA(56:11),961.339783,C59H93O8P,961.66808339,983.65002764,999.62396485
SLM:000056038,PA(56:12),959.323914,C59H91O8P,959.65243332,981.63437757,997.60831478
SLM:000056039,PA(56:4),975.450928,C59H107O8P,975.77763384,997.75957808,1013.73351529
SLM:000056040,PA(56:5),973.435120,C59H105O8P,973.76198377,995.74392802,1011.71786523
SLM:000056041,PA(56:6),971.419189,C59H103O8P,971.74633371,993.72827796,1009.70221517
SLM:000056042,PA(56:7),969.403320,C59H101O8P,969.73068364,991.71262789,1007.6865651
SLM:000056043,PA(56:8),967.387390,C59H99O8P,967.71503358,989.69697783,1005.67091504
SLM:000056044,PA(56:9),965.371521,C59H97O8P,965.69938352,987.68132776,1003.65526497
SLM:000056045,PA(57:4),989.477478,C60H109O8P,989.7932839,1011.77522815,1027.74916536
SLM:000056046,PA(57:5),987.461609,C60H107O8P,987.77763384,1009.75957808,1025.73351529
SLM:000056047,PA(57:6),985.445801,C60H105O8P,985.76198377,1007.74392802,1023.71786523
SLM:000056048,PA(58:0),1011.567627,C61H119O8P,1011.87153422,1033.85347847,1049.82741568
SLM:000056049,PA(58:10),991.408813,C61H99O8P,991.71503358,1013.69697783,1029.67091504
SLM:000056050,PA(58:11),989.392883,C61H97O8P,989.69938352,1011.68132776,1027.65526497
SLM:000056051,PA(58:12),987.377075,C61H95O8P,987.68373345,1009.6656777,1025.63961491
SLM:000056052,PA(58:4),1003.504089,C61H111O8P,1003.80893396,1025.79087821,1041.76481542
SLM:000056053,PA(58:5),1001.488220,C61H109O8P,1001.7932839,1023.77522815,1039.74916536
SLM:000056054,PA(58:6),999.472290,C61H107O8P,999.77763384,1021.75957808,1037.73351529
SLM:000056055,PA(58:7),997.456482,C61H105O8P,997.76198377,1019.74392802,1035.71786523
SLM:000056056,PA(58:8),995.440613,C61H103O8P,995.74633371,1017.72827796,1033.70221517
SLM:000056057,PA(58:9),993.424683,C61H101O8P,993.73068364,1015.71262789,1031.6865651
SLM:000056058,PA(59:4),1017.530701,C62H113O8P,1017.82458403,1039.80652828,1055.78046549
SLM:000056059,PA(59:5),1015.514771,C62H111O8P,1015.80893396,1037.79087821,1053.76481542
SLM:000056060,PA(5:0),268.158905,C8H13O8P,269.04208083,291.02402508,306.99796229
SLM:000056061,PA(60:0),1039.620850,C63H123O8P,1039.90283435,1061.8847786,1077.85871581
SLM:000056062,PA(60:10),1019.461975,C63H103O8P,1019.74633371,1041.72827796,1057.70221517
SLM:000056063,PA(60:11),1017.446106,C63H101O8P,1017.73068364,1039.71262789,1055.6865651
SLM:000056064,PA(60:12),1015.430176,C63H99O8P,1015.71503358,1037.69697783,1053.67091504
SLM:000056065,PA(60:4),1031.557251,C63H115O8P,1031.84023409,1053.82217834,1069.79611555
SLM:000056066,PA(60:5),1029.541382,C63H113O8P,1029.82458403,1051.80652828,1067.78046549
SLM:000056067,PA(60:6),1027.525513,C63H111O8P,1027.80893396,1049.79087821,1065.76481542
SLM:000056068,PA(60:7),1025.509644,C63H109O8P,1025.7932839,1047.77522815,1063.74916536
SLM:000056069,PA(60:8),1023.493713,C63H107O8P,1023.77763384,1045.75957808,1061.73351529
SLM:000056070,PA(60:9),1021.477905,C63H105O8P,1021.76198377,1043.74392802,1059.71786523
SLM:000056071,PA(62:10),1047.515137,C65H107O8P,1047.77763384,1069.75957808,1085.73351529
SLM:000056072,PA(62:11),1045.499268,C65H105O8P,1045.76198377,1067.74392802,1083.71786523
SLM:000056073,PA(62:12),1043.483398,C65H103O8P,1043.74633371,1065.72827796,1081.70221517
SLM:000056074,PA(62:4),1059.610352,C65H119O8P,1059.87153422,1081.85347847,1097.82741568
SLM:000056075,PA(62:5),1057.594482,C65H117O8P,1057.85588416,1079.8378284,1095.81176561
SLM:000056076,PA(62:6),1055.578735,C65H115O8P,1055.84023409,1077.82217834,1093.79611555
SLM:000056077,PA(62:7),1053.562744,C65H113O8P,1053.82458403,1075.80652828,1091.78046549
SLM:000056078,PA(62:8),1051.546875,C65H111O8P,1051.80893396,1073.79087821,1089.76481542
SLM:000056079,PA(62:9),1049.531006,C65H109O8P,1049.7932839,1071.77522815,1087.74916536
SLM:000056080,PA(64:10),1075.568359,C67H111O8P,1075.80893396,1097.79087821,1113.76481542
SLM:000056081,PA(64:11),1073.552368,C67H109O8P,1073.7932839,1095.77522815,1111.74916536
SLM:000056082,PA(64:12),1071.536499,C67H107O8P,1071.77763384,1093.75957808,1109.73351529
SLM:000056083,PA(64:4),1087.663574,C67H123O8P,1087.90283435,1109.8847786,1125.85871581
SLM:000056084,PA(64:5),1085.647705,C67H121O8P,1085.88718428,1107.86912853,1123.84306574
SLM:000056085,PA(64:6),1083.631836,C67H119O8P,1083.87153422,1105.85347847,1121.82741568
SLM:000056086,PA(64:8),1079.600098,C67H115O8P,1079.84023409,1101.82217834,1117.79611555
SLM:000056087,PA(64:9),1077.584229,C67H113O8P,1077.82458403,1099.80652828,1115.78046549
SLM:000056088,PA(66:10),1103.621460,C69H115O8P,1103.84023409,1125.82217834,1141.79611555
SLM:000056089,PA(66:11),1101.605591,C69H113O8P,1101.82458403,1123.80652828,1139.78046549
SLM:000056090,PA(66:12),1099.589722,C69H111O8P,1099.80893396,1121.79087821,1137.76481542
SLM:000056091,PA(66:4),1115.716675,C69H127O8P,1115.93413448,1137.91607872,1153.89001593
SLM:000056092,PA(66:5),1113.700928,C69H125O8P,1113.91848441,1135.90042866,1151.87436587
SLM:000056093,PA(66:6),1111.685059,C69H123O8P,1111.90283435,1133.8847786,1149.85871581
SLM:000056094,PA(66:8),1107.653198,C69H119O8P,1107.87153422,1129.85347847,1145.82741568
SLM:000056095,PA(66:9),1105.637329,C69H117O8P,1105.85588416,1127.8378284,1143.81176561
SLM:000056096,PA(68:10),1131.674561,C71H119O8P,1131.87153422,1153.85347847,1169.82741568
SLM:000056097,PA(68:11),1129.658691,C71H117O8P,1129.85588416,1151.8378284,1167.81176561
SLM:000056098,PA(68:12),1127.642944,C71H115O8P,1127.84023409,1149.82217834,1165.79611555
SLM:000056099,PA(68:4),1143.769897,C71H131O8P,1143.9654346,1165.94737885,1181.92131606
SLM:000056100,PA(68:5),1141.754028,C71H129O8P,1141.94978454,1163.93172879,1179.905666
SLM:000056101,PA(68:8),1135.706421,C71H123O8P,1135.90283435,1157.8847786,1173.85871581
SLM:000056102,PA(68:9),1133.690552,C71H121O8P,1133.88718428,1155.86912853,1171.84306574
SLM:000056103,PA(6:0),282.185486,C9H15O8P,283.05773089,305.03967514,321.01361235
SLM:000056104,PA(70:10),1159.727783,C73H123O8P,1159.90283435,1181.8847786,1197.85871581
SLM:000056105,PA(70:11),1157.711914,C73H121O8P,1157.88718428,1179.86912853,1195.84306574
SLM:000056106,PA(70:12),1155.696045,C73H119O8P,1155.87153422,1177.85347847,1193.82741568
SLM:000056107,PA(70:8),1163.759521,C73H127O8P,1163.93413448,1185.91607872,1201.89001593
SLM:000056108,PA(70:9),1161.743652,C73H125O8P,1161.91848441,1183.90042866,1199.87436587
SLM:000056109,PA(72:10),1187.780884,C75H127O8P,1187.93413448,1209.91607872,1225.89001593
SLM:000056110,PA(72:11),1185.765137,C75H125O8P,1185.91848441,1207.90042866,1223.87436587
SLM:000056111,PA(72:12),1183.749146,C75H123O8P,1183.90283435,1205.8847786,1221.85871581
SLM:000056112,PA(72:8),1191.812744,C75H131O8P,1191.9654346,1213.94737885,1229.92131606
SLM:000056113,PA(72:9),1189.796753,C75H129O8P,1189.94978454,1211.93172879,1227.905666
SLM:000056114,PA(74:10),1215.834106,C77H131O8P,1215.9654346,1237.94737885,1253.92131606
SLM:000056115,PA(74:11),1213.818237,C77H129O8P,1213.94978454,1235.93172879,1251.905666
SLM:000056116,PA(74:8),1219.865845,C77H135O8P,1219.99673473,1241.97867898,1257.95261619
SLM:000056117,PA(74:9),1217.849976,C77H133O8P,1217.98108467,1239.96302892,1255.93696613
SLM:000056118,PA(76:10),1243.887329,C79H135O8P,1243.99673473,1265.97867898,1281.95261619
SLM:000056119,PA(76:8),1247.918945,C79H139O8P,1248.02803486,1270.00997911,1285.98391632
SLM:000056120,PA(76:9),1245.903076,C79H137O8P,1246.0123848,1267.99432904,1283.96826625
SLM:000056121,PA(7:0),296.212006,C10H17O8P,297.07338096,319.0553252,335.02926241
SLM:000056122,PA(8:0),310.238586,C11H19O8P,311.08903102,333.07097527,349.04491248
SLM:000056123,PA(9:0),324.265198,C12H21O8P,325.10468108,347.08662533,363.06056254
SLM:000056124,PA(O-15:0),394.441193,C18H35O7P,395.21931691,417.20126116,433.17519837
SLM:000056125,PA(O-15:1),392.425293,C18H33O7P,393.20366685,415.1856111,431.15954831
SLM:000056126,PA(O-16:0),408.467712,C19H37O7P,409.23496698,431.21691122,447.19084843
SLM:000056127,PA(O-16:1),406.451904,C19H35O7P,407.21931691,429.20126116,445.17519837
SLM:000056128,PA(O-17:0),422.494293,C20H39O7P,423.25061704,445.23256129,461.2064985
SLM:000056129,PA(O-17:1),420.478394,C20H37O7P,421.23496698,443.21691122,459.19084843
SLM:000056130,PA(O-18:0),436.520905,C21H41O7P,437.2662671,459.24821135,475.22214856
SLM:000056131,PA(O-18:1),434.505005,C21H39O7P,435.25061704,457.23256129,473.2064985
SLM:000056132,PA(O-19:0),450.547485,C22H43O7P,451.28191717,473.26386142,489.23779863
SLM:000056133,PA(O-19:1),448.531586,C22H41O7P,449.2662671,471.24821135,487.22214856
SLM:000056134,PA(O-20:0),464.574097,C23H45O7P,465.29756723,487.27951148,503.25344869
SLM:000056135,PA(O-20:1),462.558197,C23H43O7P,463.28191717,485.26386142,501.23779863
SLM:000056136,PA(O-20:2),460.542297,C23H41O7P,461.2662671,483.24821135,499.22214856
SLM:000056137,PA(O-20:3),458.526398,C23H39O7P,459.25061704,481.23256129,497.2064985
SLM:000056138,PA(O-21:0),478.600586,C24H47O7P,479.3132173,501.29516154,517.26909875
SLM:000056139,PA(O-21:1),476.584808,C24H45O7P,477.29756723,499.27951148,515.25344869
SLM:000056140,PA(O-21:2),474.568909,C24H43O7P,475.28191717,497.26386142,513.23779863
SLM:000056141,PA(O-21:3),472.553009,C24H41O7P,473.2662671,495.24821135,511.22214856
SLM:000056142,PA(O-22:0),492.627197,C25H49O7P,493.32886736,515.31081161,531.28474882
SLM:000056143,PA(O-22:1),490.611298,C25H47O7P,491.3132173,513.29516154,529.26909875
SLM:000056144,PA(O-22:2),488.595490,C25H45O7P,489.29756723,511.27951148,527.25344869
SLM:000056145,PA(O-22:3),486.579590,C25H43O7P,487.28191717,509.26386142,525.23779863
SLM:000056146,PA(O-23:0),506.653809,C26H51O7P,507.34451742,529.32646167,545.30039888
SLM:000056147,PA(O-23:1),504.637909,C26H49O7P,505.32886736,527.31081161,543.28474882
SLM:000056148,PA(O-23:2),502.622009,C26H47O7P,503.3132173,525.29516154,541.26909875
SLM:000056149,PA(O-24:0),520.680420,C27H53O7P,521.36016749,543.34211174,559.31604895
SLM:000056150,PA(O-24:1),518.664490,C27H51O7P,519.34451742,541.32646167,557.30039888
SLM:000056151,PA(O-24:2),516.648621,C27H49O7P,517.32886736,539.31081161,555.28474882
SLM:000056152,PA(O-24:3),514.632690,C27H47O7P,515.3132173,537.29516154,553.26909875
SLM:000056153,PA(O-25:0),534.706970,C28H55O7P,535.37581755,557.3577618,573.33169901
SLM:000056154,PA(O-25:1),532.691101,C28H53O7P,533.36016749,555.34211174,571.31604895
SLM:000056155,PA(O-25:2),530.675171,C28H51O7P,531.34451742,553.32646167,569.30039888
SLM:000056156,PA(O-26:0),548.733521,C29H57O7P,549.39146762,571.37341186,587.34734907
SLM:000056157,PA(O-26:1),546.717712,C29H55O7P,547.37581755,569.3577618,585.33169901
SLM:000056158,PA(O-26:2),544.701782,C29H53O7P,545.36016749,567.34211174,583.31604895
SLM:000056159,PA(O-26:3),542.685913,C29H51O7P,543.34451742,565.32646167,581.30039888
SLM:000056160,PA(O-27:0),562.760071,C30H59O7P,563.40711768,585.38906193,601.36299914
SLM:000056161,PA(O-27:1),560.744202,C30H57O7P,561.39146762,583.37341186,599.34734907
SLM:000056162,PA(O-27:2),558.728394,C30H55O7P,559.37581755,581.3577618,597.33169901
SLM:000056163,PA(O-28:0),576.786682,C31H61O7P,577.42276774,599.40471199,615.3786492
SLM:000056164,PA(O-28:1),574.770813,C31H59O7P,575.40711768,597.38906193,613.36299914
SLM:000056165,PA(O-28:2),572.754883,C31H57O7P,573.39146762,595.37341186,611.34734907
SLM:000056166,PA(O-28:3),570.739075,C31H55O7P,571.37581755,593.3577618,609.33169901
SLM:000056167,PA(O-29:0),590.813293,C32H63O7P,591.43841781,613.42036206,629.39429927
SLM:000056168,PA(O-29:1),588.797424,C32H61O7P,589.42276774,611.40471199,627.3786492
SLM:000056169,PA(O-29:2),586.781494,C32H59O7P,587.40711768,609.38906193,625.36299914
SLM:000056170,PA(O-29:3),584.765625,C32H57O7P,585.39146762,607.37341186,623.34734907
SLM:000056171,PA(O-30:0),604.839905,C33H65O7P,605.45406787,627.43601212,643.40994933
SLM:000056172,PA(O-30:1),602.823975,C33H63O7P,603.43841781,625.42036206,641.39429927
SLM:000056173,PA(O-30:2),600.808105,C33H61O7P,601.42276774,623.40471199,639.3786492
SLM:000056174,PA(O-30:3),598.792175,C33H59O7P,599.40711768,621.38906193,637.36299914
SLM:000056175,PA(O-31:0),618.866394,C34H67O7P,619.46971794,641.45166218,657.42559939
SLM:000056176,PA(O-31:1),616.850586,C34H65O7P,617.45406787,639.43601212,655.40994933
SLM:000056177,PA(O-31:2),614.834717,C34H63O7P,615.43841781,637.42036206,653.39429927
SLM:000056178,PA(O-31:3),612.818787,C34H61O7P,613.42276774,635.40471199,651.3786492
SLM:000056179,PA(O-31:4),610.802917,C34H59O7P,611.40711768,633.38906193,649.36299914
SLM:000056180,PA(O-31:5),608.786987,C34H57O7P,609.39146762,631.37341186,647.34734907
SLM:000056181,PA(O-32:0),632.893005,C35H69O7P,633.485368,655.46731225,671.44124946
SLM:000056182,PA(O-32:1),630.877075,C35H67O7P,631.46971794,653.45166218,669.42559939
SLM:000056183,PA(O-32:2),628.861328,C35H65O7P,629.45406787,651.43601212,667.40994933
SLM:000056184,PA(O-32:3),626.845398,C35H63O7P,627.43841781,649.42036206,665.39429927
SLM:000056185,PA(O-32:4),624.829529,C35H61O7P,625.42276774,647.40471199,663.3786492
SLM:000056186,PA(O-32:5),622.813599,C35H59O7P,623.40711768,645.38906193,661.36299914
SLM:000056187,PA(O-33:0),646.919617,C36H71O7P,647.50101806,669.48296231,685.45689952
SLM:000056188,PA(O-33:1),644.903687,C36H69O7P,645.485368,667.46731225,683.44124946
SLM:000056189,PA(O-33:2),642.887817,C36H67O7P,643.46971794,665.45166218,681.42559939
SLM:000056190,PA(O-33:3),640.872009,C36H65O7P,641.45406787,663.43601212,679.40994933
SLM:000056191,PA(O-33:4),638.856079,C36H63O7P,639.43841781,661.42036206,677.39429927
SLM:000056192,PA(O-33:5),636.840210,C36H61O7P,637.42276774,659.40471199,675.3786492
SLM:000056193,PA(O-33:6),634.824280,C36H59O7P,635.40711768,657.38906193,673.36299914
SLM:000056194,PA(O-34:0),660.946228,C37H73O7P,661.51666813,683.49861238,699.47254959
SLM:000056195,PA(O-34:1),658.930298,C37H71O7P,659.50101806,681.48296231,697.45689952
SLM:000056196,PA(O-34:2),656.914429,C37H69O7P,657.485368,679.46731225,695.44124946
SLM:000056197,PA(O-34:3),654.898499,C37H67O7P,655.46971794,677.45166218,693.42559939
SLM:000056198,PA(O-34:4),652.882690,C37H65O7P,653.45406787,675.43601212,691.40994933
SLM:000056199,PA(O-34:5),650.866821,C37H63O7P,651.43841781,673.42036206,689.39429927
SLM:000056200,PA(O-34:6),648.850891,C37H61O7P,649.42276774,671.40471199,687.3786492
SLM:000056201,PA(O-35:0),674.972778,C38H75O7P,675.53231819,697.51426244,713.48819965
SLM:000056202,PA(O-35:1),672.956909,C38H73O7P,673.51666813,695.49861238,711.47254959
SLM:000056203,PA(O-35:2),670.940979,C38H71O7P,671.50101806,693.48296231,709.45689952
SLM:000056204,PA(O-35:3),668.925110,C38H69O7P,669.485368,691.46731225,707.44124946
SLM:000056205,PA(O-35:4),666.909180,C38H67O7P,667.46971794,689.45166218,705.42559939
SLM:000056206,PA(O-35:5),664.893372,C38H65O7P,665.45406787,687.43601212,703.40994933
SLM:000056207,PA(O-35:6),662.877502,C38H63O7P,663.43841781,685.42036206,701.39429927
